base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,timezone,visibility,weather,wind
,,404,,,,,city not found,,,,,,,,
stations,{'all': 75},200,"{'lon': -135.06, 'lat': 60.72}",1562253316.0,6180550.0,"{'temp': 288.3, 'pressure': 1021, 'humidity': 67, 'temp_min': 287.59, 'temp_max': 289.26}",,Whitehorse,,,"{'type': 1, 'id': 983, 'message': 0.01, 'country': 'CA', 'sunrise': 1562240270, 'sunset': 1562308267}",-25200.0,40233.0,"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50d'}]","{'speed': 2.1, 'deg': 320}"
stations,{'all': 88},200,"{'lon': 77.92, 'lat': 23.85}",1562253564.0,1276752.0,"{'temp': 300.239, 'pressure': 997.7, 'humidity': 81, 'temp_min': 300.239, 'temp_max': 300.239, 'sea_level': 997.7, 'grnd_level': 942.4}",,Basoda,{'3h': 3.312},,"{'message': 0.0062, 'country': 'IN', 'sunrise': 1562198720, 'sunset': 1562247574}",19800.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 6.45, 'deg': 250.775}"
stations,{'all': 83},200,"{'lon': 88.07, 'lat': 53.69}",1562253564.0,1498920.0,"{'temp': 288.539, 'pressure': 1009.66, 'humidity': 90, 'temp_min': 288.539, 'temp_max': 288.539, 'sea_level': 1009.66, 'grnd_level': 965.78}",,Mezhdurechensk,,,"{'message': 0.0069, 'country': 'RU', 'sunrise': 1562190227, 'sunset': 1562251194}",25200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 0.94, 'deg': 99.422}"
stations,{'all': 31},200,"{'lon': 77.19, 'lat': 32.25}",1562253564.0,1263967.0,"{'temp': 279.939, 'pressure': 1007.09, 'humidity': 86, 'temp_min': 279.939, 'temp_max': 279.939, 'sea_level': 1007.09, 'grnd_level': 607.87}",,Manali,{'3h': 0.875},,"{'message': 0.0072, 'country': 'IN', 'sunrise': 1562197743, 'sunset': 1562248902}",19800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.47, 'deg': 256.11}"
stations,{'all': 0},200,"{'lon': 54.88, 'lat': 26.56}",1562253565.0,141665.0,"{'temp': 309.15, 'pressure': 995, 'humidity': 71, 'temp_min': 309.15, 'temp_max': 309.15}",,Bandar-e Lengeh,,,"{'type': 1, 'id': 7448, 'message': 0.0061, 'country': 'IR', 'sunrise': 1562203901, 'sunset': 1562253453}",16200.0,4000.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]","{'speed': 5.1, 'deg': 260}"
stations,{'all': 80},200,"{'lon': 50.17, 'lat': -14.27}",1562253565.0,1056899.0,"{'temp': 293.839, 'pressure': 1017.62, 'humidity': 85, 'temp_min': 293.839, 'temp_max': 293.839, 'sea_level': 1017.62, 'grnd_level': 997.55}",,Sambava,,,"{'message': 0.0072, 'country': 'MG', 'sunrise': 1562209464, 'sunset': 1562250151}",10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.61, 'deg': 150.555}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 0},200,"{'lon': 51.53, 'lat': 25.29}",1562253491.0,290030.0,"{'temp': 311.65, 'pressure': 996, 'humidity': 53, 'temp_min': 309.15, 'temp_max': 315.15}",,Doha,,,"{'type': 1, 'id': 7614, 'message': 0.0076, 'country': 'QA', 'sunrise': 1562204872, 'sunset': 1562254091}",10800.0,10000.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 4.1, 'deg': 350}"
stations,{'all': 29},200,"{'lon': 147.99, 'lat': -37.88}",1562253565.0,2160735.0,"{'temp': 278.89, 'pressure': 1032, 'humidity': 97, 'temp_min': 278.15, 'temp_max': 279.82}",,Lakes Entrance,,,"{'type': 3, 'id': 2016184, 'message': 0.0085, 'country': 'AU', 'sunrise': 1562275442, 'sunset': 1562310035}",36000.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.82, 'deg': 9.85}"
stations,{'all': 100},200,"{'lon': 46.47, 'lat': 14.4}",1562253565.0,72181.0,"{'temp': 305.239, 'pressure': 1004.13, 'humidity': 23, 'temp_min': 305.239, 'temp_max': 305.239, 'sea_level': 1004.13, 'grnd_level': 852.38}",,Marzuq,,,"{'message': 0.0072, 'country': 'YE', 'sunrise': 1562207376, 'sunset': 1562254016}",10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 5.19, 'deg': 174.777}"
,,404,,,,,city not found,,,,,,,,
,,404,,,,,city not found,,,,,,,,
stations,{'all': 0},200,"{'lon': 106.21, 'lat': 50.23}",1562253566.0,2029156.0,"{'temp': 288.039, 'pressure': 1010.95, 'humidity': 48, 'temp_min': 288.039, 'temp_max': 288.039, 'sea_level': 1010.95, 'grnd_level': 927.79}",,Suhbaatar,,,"{'message': 0.0077, 'country': 'MN', 'sunrise': 1562187030, 'sunset': 1562245683}",28800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.5, 'deg': 313.363}"
stations,{'all': 98},200,"{'lon': -53.67, 'lat': 66.94}",1562253626.0,3419842.0,"{'temp': 277.639, 'pressure': 1020.88, 'humidity': 87, 'temp_min': 277.639, 'temp_max': 277.639, 'sea_level': 1020.88, 'grnd_level': 1019.6}",,Sisimiut,,,"{'message': 0.0058, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",-7200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 5.38, 'deg': 349.101}"
stations,{'all': 1},200,"{'lon': 136.64, 'lat': 50.72}",1562253626.0,2016307.0,"{'temp': 289.039, 'pressure': 1003.56, 'humidity': 83, 'temp_min': 289.039, 'temp_max': 289.039, 'sea_level': 1003.56, 'grnd_level': 974.56}",,Solnechnyy,,,"{'message': 0.0058, 'country': 'RU', 'sunrise': 1562266019, 'sunset': 1562324906}",36000.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.11, 'deg': 206.171}"
stations,{'all': 0},200,"{'lon': 37.27, 'lat': 25.02}",1562253626.0,100926.0,"{'temp': 302.639, 'pressure': 1002.42, 'humidity': 77, 'temp_min': 302.639, 'temp_max': 302.639, 'sea_level': 1002.42, 'grnd_level': 1002.7}",,Umm Lajj,,,"{'message': 0.0056, 'country': 'SA', 'sunrise': 1562208330, 'sunset': 1562257478}",10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.97, 'deg': 326.096}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 3},200,"{'lon': 140.78, 'lat': -37.83}",1562253626.0,2156643.0,"{'temp': 279.15, 'pressure': 1033, 'humidity': 93, 'temp_min': 279.15, 'temp_max': 279.15}",,Mount Gambier,,,"{'type': 1, 'id': 9560, 'message': 0.0087, 'country': 'AU', 'sunrise': 1562277164, 'sunset': 1562311774}",34200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.1, 'deg': 70}"
stations,{'all': 100},200,"{'lon': 96.13, 'lat': 4.14}",1562253626.0,1214488.0,"{'temp': 302.539, 'pressure': 1011.37, 'humidity': 66, 'temp_min': 302.539, 'temp_max': 302.539, 'sea_level': 1011.37, 'grnd_level': 1010.5}",,Meulaboh,,,"{'message': 0.0075, 'country': 'ID', 'sunrise': 1562196538, 'sunset': 1562241014}",25200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.8, 'deg': 169.022}"
stations,{'all': 35},200,"{'lon': 51.68, 'lat': 43.18}",1562253626.0,609919.0,"{'temp': 305.039, 'pressure': 1010.06, 'humidity': 24, 'temp_min': 305.039, 'temp_max': 305.039, 'sea_level': 1010.06, 'grnd_level': 1013.78}",,Kuryk,,,"{'message': 0.0055, 'country': 'KZ', 'sunrise': 1562201912, 'sunset': 1562256979}",18000.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.71, 'deg': 320.82}"
stations,{'all': 90},200,"{'lon': -117.65, 'lat': 34.07}",1562253336.0,5379439.0,"{'temp': 291.17, 'pressure': 1014, 'humidity': 82, 'temp_min': 288.71, 'temp_max': 293.71}",,Ontario,,,"{'type': 1, 'id': 3578, 'message': 0.0122, 'country': 'US', 'sunrise': 1562244238, 'sunset': 1562295941}",-25200.0,9656.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 1.79, 'deg': 199.561}"
stations,{'all': 31},200,"{'lon': 36.49, 'lat': -6.35}",1562253627.0,153094.0,"{'temp': 297.739, 'pressure': 1014.24, 'humidity': 42, 'temp_min': 297.739, 'temp_max': 297.739, 'sea_level': 1014.24, 'grnd_level': 899.54}",,Mpwapwa,,,"{'message': 0.0073, 'country': 'TZ', 'sunrise': 1562211920, 'sunset': 1562254262}",10800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.78, 'deg': 70.847}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 25},200,"{'lon': 73.9, 'lat': 29.32}",1562253627.0,1255361.0,"{'temp': 316.439, 'pressure': 991.87, 'humidity': 15, 'temp_min': 316.439, 'temp_max': 316.439, 'sea_level': 991.87, 'grnd_level': 974.03}",,Suratgarh,,,"{'message': 0.0055, 'country': 'IN', 'sunrise': 1562198959, 'sunset': 1562249264}",19800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.65, 'deg': 212.853}"
stations,{'all': 94},200,"{'lon': 108.27, 'lat': -2.88}",1562253627.0,1636426.0,"{'temp': 299.139, 'pressure': 1011.34, 'humidity': 86, 'temp_min': 299.139, 'temp_max': 299.139, 'sea_level': 1011.34, 'grnd_level': 1008.46}",,Manggar,,,"{'message': 0.0096, 'country': 'ID', 'sunrise': 1562194338, 'sunset': 1562237386}",25200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.28, 'deg': 136.936}"
stations,{'all': 0},200,"{'lon': 91.57, 'lat': 54.32}",1562253627.0,1502063.0,"{'temp': 296.15, 'pressure': 1009, 'humidity': 64, 'temp_min': 296.15, 'temp_max': 296.15}",,Krasnoturansk,,,"{'type': 1, 'id': 8942, 'message': 0.0073, 'country': 'RU', 'sunrise': 1562189146, 'sunset': 1562250595}",25200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2, 'deg': 170}"
stations,{'all': 20},200,"{'lon': 44.4, 'lat': 41.07}",1562253627.0,616178.0,"{'temp': 300.15, 'pressure': 1016, 'humidity': 24, 'temp_min': 300.15, 'temp_max': 300.15}",,Urut,,,"{'type': 1, 'id': 8847, 'message': 0.0073, 'country': 'AM', 'sunrise': 1562204096, 'sunset': 1562258289}",14400.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.1, 'deg': 70}"
stations,{'all': 62},200,"{'lon': 34.31, 'lat': 63.74}",1562253627.0,497927.0,"{'temp': 289.739, 'pressure': 996.6, 'humidity': 78, 'temp_min': 289.739, 'temp_max': 289.739, 'sea_level': 996.6, 'grnd_level': 985.63}",,Segezha,{'3h': 1.625},,"{'message': 0.0063, 'country': 'RU', 'sunrise': 1562196860, 'sunset': 1562270369}",10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 4.16, 'deg': 315.866}"
stations,{'all': 83},200,"{'lon': -67.92, 'lat': 3.87}",1562253628.0,3671450.0,"{'temp': 301.539, 'pressure': 1012.49, 'humidity': 72, 'temp_min': 301.539, 'temp_max': 301.539, 'sea_level': 1012.49, 'grnd_level': 1000.5}",,Inirida,,,"{'message': 0.0065, 'country': 'CO', 'sunrise': 1562235943, 'sunset': 1562280362}",-18000.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 0.82, 'deg': 220.813}"
stations,{'all': 20},200,"{'lon': 22.53, 'lat': 40.76}",1562253628.0,734726.0,"{'temp': 306.84, 'pressure': 1012, 'humidity': 30, 'temp_min': 304.82, 'temp_max': 308.15}",,Pella,,,"{'type': 1, 'id': 6658, 'message': 0.009, 'country': 'GR', 'sunrise': 1562209408, 'sunset': 1562263476}",10800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.6, 'deg': 200}"
stations,{'all': 100},200,"{'lon': 120.66, 'lat': 28.02}",1562253628.0,1791388.0,"{'temp': 296.939, 'pressure': 1006.06, 'humidity': 94, 'temp_min': 296.939, 'temp_max': 296.939, 'sea_level': 1006.06, 'grnd_level': 980.18}",,Wenzhou,{'3h': 1.5},,"{'message': 0.0077, 'country': 'CN', 'sunrise': 1562187914, 'sunset': 1562237862}",28800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.16, 'deg': 135.035}"
stations,{'all': 88},200,"{'lon': -60.28, 'lat': -38.38}",1562253628.0,3833859.0,"{'temp': 278.639, 'pressure': 1019.54, 'humidity': 71, 'temp_min': 278.639, 'temp_max': 278.639, 'sea_level': 1019.54, 'grnd_level': 1008.18}",,Tres Arroyos,{'3h': 0.5},,"{'message': 0.0055, 'country': 'AR', 'sunrise': 1562239115, 'sunset': 1562273523}",-10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 8.34, 'deg': 228.233}"
stations,{'all': 0},200,"{'lon': 118.58, 'lat': -20.31}",1562253628.0,2063042.0,"{'temp': 290.15, 'pressure': 1015, 'humidity': 82, 'temp_min': 290.15, 'temp_max': 290.15}",,Port Hedland,,,"{'type': 1, 'id': 9585, 'message': 0.008, 'country': 'AU', 'sunrise': 1562193716, 'sunset': 1562233059}",28800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.1, 'deg': 60}"
stations,{'all': 100},200,"{'lon': 166.44, 'lat': 68.06}",1562253628.0,2126682.0,"{'temp': 278.439, 'pressure': 1011.09, 'humidity': 91, 'temp_min': 278.439, 'temp_max': 278.439, 'sea_level': 1011.09, 'grnd_level': 928.27}",,Bilibino,,,"{'message': 0.007, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",43200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 0.62, 'deg': 131.795}"
stations,{'all': 1},200,"{'lon': -123.21, 'lat': 39.15}",1562253628.0,5404476.0,"{'temp': 287.67, 'pressure': 1014, 'humidity': 63, 'temp_min': 284.26, 'temp_max': 291.48}",,Ukiah,,,"{'type': 1, 'id': 6129, 'message': 0.009, 'country': 'US', 'sunrise': 1562244705, 'sunset': 1562298142}",-25200.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 0.52, 'deg': 318.037}"
stations,{'all': 34},200,"{'lon': 109.32, 'lat': 55.65}",1562253629.0,2016910.0,"{'temp': 280.239, 'pressure': 1013.46, 'humidity': 64, 'temp_min': 280.239, 'temp_max': 280.239, 'sea_level': 1013.46, 'grnd_level': 854.9}",,Severobaykalsk,,,"{'message': 0.0091, 'country': 'RU', 'sunrise': 1562184338, 'sunset': 1562246881}",28800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.14, 'deg': 31.555}"
stations,{'all': 0},200,"{'lon': 10.18, 'lat': 37.19}",1562253629.0,2467813.0,"{'temp': 309.65, 'pressure': 1012, 'humidity': 30, 'temp_min': 309.15, 'temp_max': 310.15}",,Rafraf,,,"{'type': 1, 'id': 1196, 'message': 0.0058, 'country': 'TN', 'sunrise': 1562213031, 'sunset': 1562265781}",3600.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.1, 'deg': 330}"
stations,{'all': 0},200,"{'lon': 50.06, 'lat': 26.57}",1562253629.0,101554.0,"{'temp': 312.88, 'pressure': 997, 'humidity': 47, 'temp_min': 309.15, 'temp_max': 315.15}",,Tarut,,,"{'type': 1, 'id': 7397, 'message': 0.0089, 'country': 'SA', 'sunrise': 1562205057, 'sunset': 1562254611}",10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.7, 'deg': 320}"
stations,{'all': 95},200,"{'lon': -68.39, 'lat': -31.67}",1562253434.0,3842882.0,"{'temp': 281.539, 'pressure': 1021.16, 'humidity': 45, 'temp_min': 281.539, 'temp_max': 281.539, 'sea_level': 1021.16, 'grnd_level': 952.51}",,Nueve de Julio,,,"{'message': 0.0061, 'country': 'AR', 'sunrise': 1562240025, 'sunset': 1562276506}",-10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 7.85, 'deg': 192.795}"
stations,{'all': 0},200,"{'lon': -52.1, 'lat': -32.03}",1562253629.0,3451138.0,"{'temp': 284.15, 'pressure': 1017, 'humidity': 50, 'temp_min': 284.15, 'temp_max': 284.15}",,Rio Grande,,,"{'type': 1, 'id': 8408, 'message': 0.0067, 'country': 'BR', 'sunrise': 1562236167, 'sunset': 1562272544}",-10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 260, 'gust': 11.3}"
stations,{'all': 90},200,"{'lon': 77.03, 'lat': 28.8}",1562253629.0,1276663.0,"{'temp': 306.22, 'pressure': 997, 'humidity': 83, 'temp_min': 302.15, 'temp_max': 308.15}",,Bawana,,,"{'type': 1, 'id': 9165, 'message': 0.007, 'country': 'IN', 'sunrise': 1562198280, 'sunset': 1562248441}",19800.0,2000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 1.5, 'deg': 310}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 0},200,"{'lon': -74.23, 'lat': -13.16}",1562253476.0,3947019.0,"{'temp': 290.15, 'pressure': 1029, 'humidity': 33, 'temp_min': 290.15, 'temp_max': 290.15}",,Ayacucho,,,"{'type': 1, 'id': 8656, 'message': 0.0071, 'country': 'PE', 'sunrise': 1562239203, 'sunset': 1562280131}",-18000.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'speed': 1}
stations,{'all': 20},200,"{'lon': 39.86, 'lat': -3.68}",1562253630.0,179634.0,"{'temp': 300.15, 'pressure': 1015, 'humidity': 69, 'temp_min': 300.15, 'temp_max': 300.15}",,Takaungu,,,"{'type': 1, 'id': 2556, 'message': 0.0075, 'country': 'KE', 'sunrise': 1562210839, 'sunset': 1562253725}",10800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.6, 'deg': 190}"
stations,{'all': 75},200,"{'lon': 42.96, 'lat': 41.96}",1562253630.0,610864.0,"{'temp': 300.15, 'pressure': 1013, 'humidity': 69, 'temp_min': 300.15, 'temp_max': 300.15}",,Khani,,,"{'type': 1, 'id': 8856, 'message': 0.0066, 'country': 'GE', 'sunrise': 1562204262, 'sunset': 1562258815}",14400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.1, 'deg': 280}"
stations,{'all': 16},200,"{'lon': 40.85, 'lat': 45.45}",1562253630.0,483692.0,"{'temp': 302.139, 'pressure': 1011.62, 'humidity': 47, 'temp_min': 302.139, 'temp_max': 302.139, 'sea_level': 1011.62, 'grnd_level': 999.31}",,Temizhbekskaya,,,"{'message': 0.0055, 'country': 'RU', 'sunrise': 1562203999, 'sunset': 1562260090}",10800.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.12, 'deg': 349.689}"
stations,{'all': 75},200,"{'lon': -51.74, 'lat': 64.17}",1562253630.0,3421319.0,"{'temp': 283.15, 'pressure': 1022, 'humidity': 57, 'temp_min': 283.15, 'temp_max': 283.15}",,Nuuk,,,"{'type': 1, 'id': 86, 'message': 0.0102, 'country': 'GL', 'sunrise': 1562217005, 'sunset': 1562291533}",-7200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.7, 'deg': 190}"
stations,{'all': 100},200,"{'lon': -6.09, 'lat': 4.95}",1562253630.0,2281951.0,"{'temp': 297.439, 'pressure': 1011.28, 'humidity': 93, 'temp_min': 297.439, 'temp_max': 297.439, 'sea_level': 1011.28, 'grnd_level': 1005.04}",,Sassandra,{'3h': 3.312},,"{'message': 0.0068, 'country': 'CI', 'sunrise': 1562220991, 'sunset': 1562265632}",0.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 2.76, 'deg': 205.016}"
stations,{'all': 90},200,"{'lon': 150.85, 'lat': -34.58}",1562253630.0,6255012.0,"{'temp': 286.15, 'pressure': 1035, 'humidity': 100, 'temp_min': 284.15, 'temp_max': 288.71}",,Flinders,,,"{'type': 1, 'id': 9594, 'message': 0.0106, 'country': 'AU', 'sunrise': 1562274231, 'sunset': 1562309873}",36000.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 190}"
stations,{'all': 13},200,"{'lon': 73.19, 'lat': 17.48}",1562253630.0,1270779.0,"{'temp': 301.639, 'pressure': 1006.46, 'humidity': 81, 'temp_min': 301.639, 'temp_max': 301.639, 'sea_level': 1006.46, 'grnd_level': 1005.46}",,Guhagar,{'3h': 3.5},,"{'message': 0.0059, 'country': 'IN', 'sunrise': 1562200617, 'sunset': 1562247948}",19800.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 8.24, 'deg': 249.232}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 71},200,"{'lon': -68.22, 'lat': -15.31}",1562253631.0,3910758.0,"{'temp': 287.739, 'pressure': 1015.28, 'humidity': 83, 'temp_min': 287.739, 'temp_max': 287.739, 'sea_level': 1015.28, 'grnd_level': 739.47}",,Mapiri,{'3h': 0.188},,"{'message': 0.009, 'country': 'BO', 'sunrise': 1562237992, 'sunset': 1562278458}",-14400.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.14, 'deg': 36.747}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 75},200,"{'lon': 172.64, 'lat': -43.53}",1562253631.0,2192362.0,"{'temp': 278.43, 'pressure': 1027, 'humidity': 93, 'temp_min': 277.04, 'temp_max': 279.82}",,Christchurch,,,"{'type': 1, 'id': 7348, 'message': 0.0066, 'country': 'NZ', 'sunrise': 1562270563, 'sunset': 1562303080}",43200.0,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 6.2, 'deg': 240}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 0},200,"{'lon': 29.82, 'lat': -19.46}",1562253631.0,890422.0,"{'temp': 293.939, 'pressure': 1018.23, 'humidity': 25, 'temp_min': 293.939, 'temp_max': 293.939, 'sea_level': 1018.23, 'grnd_level': 870.42}",,Gweru,,,"{'message': 0.0059, 'country': 'ZW', 'sunrise': 1562214921, 'sunset': 1562254463}",7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.55, 'deg': 142.455}"
stations,{'all': 29},200,"{'lon': 129.53, 'lat': 48.28}",1562253631.0,2033667.0,"{'temp': 287.139, 'pressure': 1002.82, 'humidity': 96, 'temp_min': 287.139, 'temp_max': 287.139, 'sea_level': 1002.82, 'grnd_level': 952.98}",,Xinqing,,,"{'message': 0.0055, 'country': 'CN', 'sunrise': 1562181989, 'sunset': 1562239529}",28800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.56, 'deg': 163.964}"
stations,{'all': 20},200,"{'lon': 106.92, 'lat': 47.92}",1562253578.0,2028462.0,"{'temp': 289.15, 'pressure': 1011, 'humidity': 67, 'temp_min': 289.15, 'temp_max': 289.15}",,Ulaanbaatar,,,"{'type': 1, 'id': 9644, 'message': 0.0075, 'country': 'MN', 'sunrise': 1562187514, 'sunset': 1562244858}",28800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",{'speed': 2}
stations,{'all': 20},200,"{'lon': 119.37, 'lat': -5.32}",1562253632.0,1644605.0,"{'temp': 298.15, 'pressure': 1013, 'humidity': 100, 'temp_min': 298.15, 'temp_max': 298.15}",,Galesong,,,"{'type': 1, 'id': 9325, 'message': 0.0071, 'country': 'ID', 'sunrise': 1562191922, 'sunset': 1562234473}",28800.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.5, 'deg': 120}"
stations,{'all': 0},200,"{'lon': -62.27, 'lat': -38.72}",1562253632.0,3865086.0,"{'temp': 279.539, 'pressure': 1022.51, 'humidity': 57, 'temp_min': 279.539, 'temp_max': 279.539, 'sea_level': 1022.51, 'grnd_level': 1020.54}",,Bahia Blanca,,,"{'message': 0.0061, 'country': 'AR', 'sunrise': 1562239650, 'sunset': 1562273942}",-10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 7.61, 'deg': 222.683}"
stations,{'all': 0},200,"{'lon': -66.9, 'lat': -4.88}",1562253632.0,3664659.0,"{'temp': 306.239, 'pressure': 1013.28, 'humidity': 50, 'temp_min': 306.239, 'temp_max': 306.239, 'sea_level': 1013.28, 'grnd_level': 1002.4}",,Carauari,,,"{'message': 0.0071, 'country': 'BR', 'sunrise': 1562236586, 'sunset': 1562279229}",-14400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 0.47, 'deg': 284.33}"
stations,{'all': 26},200,"{'lon': 8.88, 'lat': 14.97}",1562253632.0,2439155.0,"{'temp': 311.239, 'pressure': 1006.46, 'humidity': 22, 'temp_min': 311.239, 'temp_max': 311.239, 'sea_level': 1006.46, 'grnd_level': 954.02}",,Tanout,,,"{'message': 0.0088, 'country': 'NE', 'sunrise': 1562216336, 'sunset': 1562263101}",3600.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.76, 'deg': 61.662}"
stations,{'all': 9},200,"{'lon': 123.15, 'lat': 44.81}",1562253632.0,2036338.0,"{'temp': 300.039, 'pressure': 995.21, 'humidity': 54, 'temp_min': 300.039, 'temp_max': 300.039, 'sea_level': 995.21, 'grnd_level': 977.97}",,Kaitong,,,"{'message': 0.0077, 'country': 'CN', 'sunrise': 1562184389, 'sunset': 1562240192}",28800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.9, 'deg': 168.109}"
